affiliation,num_papers,num_authors,is_chinese_affiliation
ELLIS Institute Tübingen; Max Planck Institute for Intelligent Systems; Tübingen AI Center,2,1,False
"Institute of Artificial Intelligence, School of Computer Science and Technology, Soochow University, China",2,8,True
Everlyn AI; HKUST,2,6,False
"Department of Automation, Tsinghua University, Beijing 100084, China",2,2,True
"Department of Statistics, University of Oxford",2,4,False
Key Laboratory of Ethnic Language Intelligent Analysis and Security Governance of MOE; Minzu University of China,2,5,True
"Technical University of Darmstadt, Darmstadt, Germany",2,5,False
"Department of Data Science & AI, Monash University",2,2,False
Technical University Munich,2,2,False
"State Key Laboratory for Novel Software Technology, Nanjing University; School of Intelligence Science and Technology, Nanjing University",2,3,True
The Open University,2,1,False
"Department of Computer Science, University of Chicago",2,3,False
"Kempner Institute, Harvard University",2,5,False
UC – San Diego,2,3,False
"Jilin University, China",2,5,True
FAIR,2,33,False
Dyson Robot Learning Lab,2,6,False
"UC, San Diego",2,6,False
"Department of Statistics and Data Science, Yale University",2,5,False
"School of Artificial Intelligence, Shanghai Jiao Tong University; Shanghai AI Laboratory",2,4,True
Google DeepMind; Johns Hopkins University,2,2,False
"Department of Information Engineering and Computer Science, University of Trento, Italy",2,2,False
Instituto de Telecomunicações,2,2,False
"Department of Software and Computer Engineering, Ajou University, Suwon, Korea; Department of Artificial Intelligence, Ajou University, Suwon, Korea",2,1,False
MIT; NUS,2,1,False
"The Open University, Israel",2,1,False
LibLib.ai,2,2,False
UC San Diego; MBZUAI,2,2,False
MIT; Google,2,1,False
"School of Cyber Science and Technology, Sun Yat-sen University",2,2,True
"The Chinese University of Hong Kong; OpenGVLab, Shanghai AI Laboratory",2,2,True
"Department of Artificial Intelligence, Sungkyunkwan University",2,4,False
MIT-IBM Watson AI Lab; UMass Amherst,2,1,False
SZU,2,6,False
Intelligent Learning,2,3,False
ELLIS Institute Tübingen; MPI-IS Tübingen; Tübingen AI Center,2,1,False
"Department of Artificial Intelligence, Korea University, Seoul, Korea",2,1,False
"Sber AI Lab, Moscow, Russia",2,5,False
UC San Diego; Zhejiang University,2,1,True
"Department of Artificial Intelligence, Chung-Ang University; Graduate School of Advanced Imaging Sciences, Multimedia and Film, Chung-Ang University",2,1,False
Isaacus,2,3,False
"School of Modeling, Simulation, and Training, University of Central Florida, Orlando, FL, USA",2,3,False
"School of Electronic Engineering and Computer Science, Queen Mary University of London",2,2,False
Jina AI GmbH,2,5,False
Stability AI; University of Tübingen,2,1,False
StabilityAI,2,1,False
"Department of Automation, Tsinghua University; Beijing National Research Center for Information Science and Technology",2,1,True
"The Chinese University of Hong Kong; ARC Lab, Tencent PCG",2,1,True
LMU Munich; Konrad Zuse School of Excellence in Reliable AI (relAI),2,2,False
"School of Computer Science, Peking University; Beijing Academy of Artificial Intelligence",2,2,True
"Department of CMPS, University of British Columbia, Kelowna, Canada; Weathon Software, Canada",2,3,False
"Department of CMPS, University of British Columbia, Kelowna, Canada",2,2,False
"Technical University of Munich (TUM), Germany",2,5,False
UC Berkeley; LBNL,2,1,False
Korea Advanced Institute of Science & Technology,2,2,False
Korea Advanced Institute of Science & Technology (KAIST),2,5,False
Tencent Hunyuan; University of Macau,2,1,True
"Dept of Data Science & AI, Monash University; Shanghai Artificial Intelligence Laboratory",2,1,True
"School of Software, Northwestern Polytechnical University, Xi’an, China",2,2,True
"LMU Munich & Munich Center for Machine Learning, Munich, Germany",2,2,False
Duke University; Princeton University,2,1,False
"Department of Computer Science, UC Santa Barbara",2,3,False
"Li Auto Inc., China",2,7,True
LMU Munich & Munich Center for Machine Learning,2,4,False
Kookmin University,2,7,False
"Instituto de Telecomunicações; Instituto Superior Técnico, Universidade de Lisboa",2,2,False
"School of Artificial Intelligence, UCAS; MAIS, Institute of Automation",2,4,False
Toyota Research Institute (TRI),2,6,False
"Johns Hopkins University, Baltimore, Maryland, USA",2,4,False
"The Chinese University of Hong Kong, Shenzhen; Shanghai Artificial Intelligence Laboratory",2,1,True
"Department of Computer Science, The University of Texas at Dallas",2,3,False
"Lexsi Labs, India & France",2,5,False
"Dept. of Comp. Sci. & Tech., BNRist Center, THU-Bosch ML Center, Tsinghua University; ShengShu; Pazhou Laboratory (Huangpu)",2,1,True
Lomonosov MSU,2,2,False
"State Key Laboratory for Multimedia Information Processing, School of Computer Science, Peking University",2,10,True
"MIT CSAIL, Cambridge, MA, USA",2,7,False
"Integrated Vision Language Lab, KAIST, South Korea",2,6,False
"Technical University of Munich, Germany",2,4,False
"School of Computer Science, Peking University, China",2,2,True
UC Berkeley; Google Research,2,3,False
Tencent Inc.,2,4,True
Li Auto Inc,2,9,False
"Department of Computer Science, University of Toronto",2,4,False
"School of Software, Tsinghua University, Beijing, China",2,2,True
Technical University of Munich (TUM),2,2,False
"Interdisciplinary Program in Artificial Intelligence, Seoul National University",2,2,False
"School of Statistics, Renmin University of China, Beijing, China",2,2,True
Tencent Hunyuan; ZJU,2,1,True
"TikTok, Singapore",2,4,False
Flatiron Institute; New York University,2,4,False
LMMs-Lab Team,2,1,False
UC Irvine,2,2,False
Fudan NLP Group,2,39,True
Institute of Science Tokyo; NII LLMC,2,3,False
"Tencent AIPD, China",2,7,True
"State Key Laboratory for Novel Software Technology, Nanjing University; Shanghai AI Laboratory",2,2,True
SZTU,2,2,False
"Technical University of Darmstadt, Germany",2,6,False
UC Riverside,2,2,False
"Saw Swee Hock School of Public Health, National University of Singapore, Singapore",2,2,False
"S-Lab, Nanyang Technological University; SenseTime Research",2,2,True
EverEx; KAIST,2,1,False
"LMMs-Lab Team; S-Lab, NTU, Singapore",2,10,False
"Korea Advanced Institute of Science and Technology, South Korea",2,8,False
Depix Technologies,2,1,False
Sapienza University of Rome; Babelscape,2,1,False
"Department of Biomedical Informatics, Harvard Medical School, Boston, MA; Kempner Institute for the Study of Natural and Artificial Intelligence, Harvard University, Cambridge, MA; Broad Institute of MIT and Harvard, Cambridge, MA; Harvard Data Science Initiative, Cambridge, MA",2,1,False
UC Berkeley; Stanford,2,2,False
UC Berkeley; Stanford University,2,1,False
"ELLIS Unit, LIT AI Lab, Institute for Machine Learning, JKU Linz, Austria; NXAI GmbH, Linz, Austria",2,6,False
"Department of Biomedical Informatics, Harvard Medical School, Boston, MA",2,8,False
MIT Lincoln Laboratory,2,2,False
"Department of Computer Science, University of Texas at Austin",2,3,False
Technical University of Denmark; Pioneer Center for AI,2,2,False
"Esker; INSA Lyon, LIRIS",2,1,False
"MIT Lincoln Laboratory, Lexington, MA",2,1,False
"Linköping University, Sweden",2,3,False
"State Key Laboratory of General Artificial Intelligence, Peking University",2,3,True
"Department of Biomedical Engineering, Duke University; Management and Technology Program, University of Pennsylvania",2,1,False
"Department of Biomedical Engineering, Duke University; Department of Computer Science, Duke University; Department of Biostatistics and Bioinformatics, Duke University",2,1,False
"Department of Biomedical Engineering, Duke University; Center of Computational Biology, Duke-NUS Medical School",2,1,False
Jilin University,2,2,False
"Institute of High Performance Computing (IHPC), Agency for Science, Technology and Research (A*STAR), Singapore",2,5,False
"School of Computer Science & Technology, Huazhong University of Science and Technology",2,6,True
The Hong Kong University of Science and Technology (Guangzhou); DeepWisdom,2,3,True
Kyung Hee University,2,9,False
TU Darmstadt; Hessian.AI,2,1,False
Google DeepMind; Technion,2,2,False
Tokyo Institute of Technology,2,3,False
Google DeepMind; Tel Aviv University,2,2,False
MOLOCO,2,1,False
LBOX,2,1,False
Databricks Mosaic Research,2,10,False
"Fudan University; DAMO Academy, Alibaba Group; Hupan Lab",2,1,True
"Spotify, New York, United States",2,3,False
TU Darmstadt; ELIZA; hessian.AI,2,1,False
"ELIAS Lab, Departamento de Ingeniería, Universidad de San Andrés, Victoria, Argentina",2,1,False
Lightricks,2,31,False
"State Key Laboratory of General Artificial Intelligence, BIGAI; Department of Automation, Tsinghua University",2,2,True
DataCanvas Alaya NeW,2,3,False
"School of Computing Science, Simon Fraser University",2,5,False
"School of Advanced Interdisciplinary Sciences, University of Chinese Academy of Sciences",2,1,True
Google DeepMind; TU Berlin,2,1,False
UCAS; CASIA,2,3,True
"DeCLaRe Lab, Singapore University of Technology and Design, Singapore",2,5,False
SynthLabs.ai,2,6,False
Roots.ai,2,4,False
"Sakana AI, Tokyo, Japan",2,6,False
"Spotify, United Kingdom",2,2,False
The Hong Kong University of Science and Technology(Guangzhou),2,11,True
"School of Artificial Intelligence, Jilin University; International Center of Future Science, Jilin University",2,2,False
"MMLab, The Chinese University of Hong Kong; Shanghai Artificial Intelligence Laboratory",2,5,True
"LIACS, Leiden University",2,3,False
TU Darmstadt; Hessian.AI; DFKI,2,1,False
Tohoku University; RIKEN; NII LLMC,2,1,False
MMLab-CUHK,2,2,False
"Key Lab of Big Data & Artificial Intelligence in Transportation (Ministry of Education), School of Computer Science & Technology, Beijing Jiaotong University, Beijing, China",2,3,True
UK Health Security Agency,2,1,False
"Jagiellonian University, Faculty of Mathematics and Computer Science",2,7,False
The Hong Kong University of Science and Technology (Guangzhou); Zhongguancun Institute of Artificial Intelligence,2,1,True
Tencent Hunyuan X,2,14,True
Tokyo Institute of Technology; National Institute of Advanced Industrial Science and Technology (AIST),2,1,False
"The Hebrew University of Jerusalem; Google Research; Jerusalem, Israel",2,2,False
"Robotics Department, University of Michigan",2,3,False
"MT Lab, Meitu Inc.",2,3,False
JKU Linz,2,1,False
"Institute for Simulation and Training, University of Central Florida, Orlando, FL, USA",2,1,False
Lila Sciences,2,1,False
"Data Science Institute, University of Chicago",2,2,False
"Spotify, Denmark",2,1,False
FAR.AI,2,3,False
Fudan University; M-A-P,2,2,True
"The Hong Kong Polytechnic University; ARC Lab, Tencent PCG",2,1,True
"Lingang Laboratory, Shanghai, China",2,2,True
"School of Computing and Information Systems, Singapore Management University, Singapore",2,11,False
"School of Artificial Intelligence, Beijing University of Posts and Telecommunications",2,3,True
Fudan University; National University of Singapore,2,1,True
Tencent Hunyuan; HKU,2,1,True
Tencent Hunyuan; NJU,2,1,True
MTS AI,2,4,False
Fudan University; OpenMOSS Team,2,4,True
Fudan University; Shanghai Academy of Artificial Intelligence for Science,2,5,True
"School of Computer Science and Engineering, Beihang University, China",2,10,True
UNC–Chapel Hill,2,4,False
UNC-Chapel Hill; University of Chicago,2,2,False
"School of Computer Science and Engineering, Key Laboratory of Computer Network and Information Integration, Ministry of Education, Southeast University, China",2,5,True
JPMorgan AI Research,2,12,False
Data61 CSIRO,2,2,False
"State Key Laboratory of General Artificial Intelligence, BIGAI, Beijing, China",2,7,True
"ECE Department, University of Alberta",2,5,False
The Hebrew University of Jerusalem; NetApp,2,1,False
"T-Technologies, Moscow, Russia",2,4,False
Google DeepMind; UC Merced,2,1,False
"Sakana AI, Japan; Institute of Science Tokyo, Japan",2,1,False
"FAIR, Meta; Princeton University",2,1,False
"Data Science and AI Laboratory, ECE, Seoul National University; AIIS, ASRI, INMC, ISRC, and Interdisciplinary Program in AI, Seoul National University",2,1,False
Tokyo University of Science,2,1,False
"School of Informatics, Aristotle University of Thessaloniki, Thessaloniki 54124, Greece",2,2,False
"School of Artificial Intelligence and Data Science, University of Science and Technology of China",2,2,True
Google DeepMind; UC San Diego,2,2,False
SynthLabs,2,5,False
Kyoto University,2,1,False
"FAIR at Meta; Univ. Grenoble Alpes, Inria, CNRS, Grenoble INP, LJK, France",2,2,False
Kuaishou Group,2,1,False
"Department of Linguistics, University of Southern California",2,1,False
UCL Centre for Artificial Intelligence,2,5,False
DeepWisdom; The Hong Kong University of Science and Technology (Guangzhou),2,2,True
"State Key Laboratory of General Artificial Intelligence, BIGAI; State Key Laboratory of General Artificial Intelligence, Peking University",2,1,True
"School of Artificial Intelligence, Shanghai Jiao Tong University, China",2,6,True
Institute of Science and Technology Austria; Red Hat AI,2,1,False
"School of Computer Science, Tel Aviv University, Israel",2,4,False
Google DeepMind; Mila - Quebec AI Institute; Université de Montréal,2,3,False
DeepSeek-AI; The University of Hong Kong,2,1,False
JetBrains Research; Delft University of Technology,2,1,False
FuriosaAI; Seoul National University,2,1,False
DeepSpeed of Microsoft,2,17,False
FAIR at Meta; ETH Zurich,2,2,False
Runway ML,2,2,False
"Key Laboratory of Aerospace Information Security and Trusted Computing, Ministry of Education, School of Cyber Science and Engineering, Wuhan University, Wuhan, China",2,7,True
"Key Laboratory of AI Safety, Institute of Computing Technology, Chinese Academy of Sciences; University of Chinese Academy of Sciences",2,5,True
FAIR at Meta; Carnegie Mellon University,2,2,False
Istanbul Technical University,2,3,False
UCF,2,3,False
Delft University of Technology,2,6,False
The Chinese University of Hong Kong; Tencent AI Lab,2,3,True
Krea AI,2,4,False
KuaiShou,2,12,False
"Tongyi Lab, Alibaba",2,1,True
Together AI; Princeton University,2,1,False
"State Key Laboratory of General Artificial Intelligence, BIGAI; Tsinghua University",2,3,True
Tencent HY,2,18,True
Google DeepMind; Mila,2,1,False
"Faculty of Data and Decision Sciences, Technion - Israel Institute of Technology, Haifa, Israel",2,5,False
"Rutgers University, New Brunswick",2,5,False
Tano Labs,2,1,False
Google DeepMind; Mila - Quebec AI Institute,2,1,False
"The Key Laboratory of Cognition and Decision Intelligence for Complex Systems, Institute of Automation, Chinese Academy of Sciences; School of Artificial Intelligence, University of Chinese Academy of Sciences",2,12,True
"The Key Laboratory of Cognition and Decision Intelligence for Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China; School of Artificial Intelligence, University of Chinese Academy of Sciences",2,8,True
"The Key Laboratory of Cognition and Decision Intelligence for Complex Systems, Institute of Automation, Chinese Academy of Sciences",2,5,True
